,index,id,selfLink,volumeInfo.title,volumeInfo.subtitle,volumeInfo.authors,volumeInfo.publisher,volumeInfo.publishedDate,volumeInfo.description,volumeInfo.pageCount,volumeInfo.categories,volumeInfo.imageLinks.smallThumbnail,volumeInfo.imageLinks.thumbnail,saleInfo.country,search_term
62,0,qyAzAAAAMAAJ,https://books.googleapis.com/books/v1/volumes/qyAzAAAAMAAJ,"Elsevier's Dictionary of the Gas Industry in Seven Languages: French, English/American, Spanish, Italian, Portuguese, Dutch, German",,['International Gas Union'],Elsevier Science & Technology,1961,,628.0,['Dictionaries'],http://books.google.com/books/content?id=qyAzAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=qyAzAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Dictionaries-Languages
63,0,05P_mZFI2xEC,https://books.googleapis.com/books/v1/volumes/05P_mZFI2xEC,"Dictionaries and Grammars in 125 Languages, Including Scientific and Technical Dictionaries",,"['Stechert-Hafner, Inc']",,1955,,84.0,['Dictionaries'],http://books.google.com/books/content?id=05P_mZFI2xEC&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=05P_mZFI2xEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Dictionaries-Languages
64,0,3hxHAAAAYAAJ,https://books.googleapis.com/books/v1/volumes/3hxHAAAAYAAJ,"Elsevier's dictionary of barley, malting, and brewing, in six languages","German, English/ American, French, Danish, Italian, Spanish",,,1961,,669.0,['Brewing industry'],http://books.google.com/books/content?id=3hxHAAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=3hxHAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Dictionaries-Languages
65,0,ZwrfHAAACAAJ,https://books.googleapis.com/books/v1/volumes/ZwrfHAAACAAJ,Party and Finger Food,,,,1994,"This cookbook provides cooking ideas for party and finger food. Each of the over 100 recipes features colour photographs. Each recipe is rated for ease of preparation, for ease of use and understanding. There is also an indication of how long a dish will take to prepare.",111.0,['Appetizers'],http://books.google.com/books/content?id=ZwrfHAAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=ZwrfHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Entertainment
66,0,-A-xAAx903EC,https://books.googleapis.com/books/v1/volumes/-A-xAAx903EC,"Joe Mauser, Mercenary from Tomorrow",,"['Mack Reynolds', 'Michael Banks']",Pocket Books,1986,"In a future society in which the Corporate Wars--battles between mercenary armies hired by large corporations--are entertainment for the masses, Joe Mauser, a mercenary, defies the tenets of society to achieve his ultimate goal",280.0,['Fiction'],http://books.google.com/books/content?id=-A-xAAx903EC&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=-A-xAAx903EC&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Entertainment
67,0,_7wOmQEACAAJ,https://books.googleapis.com/books/v1/volumes/_7wOmQEACAAJ,In the Royal Manner,"Expert Advice on Etiquette and Entertaining from the Former Butler to Diana, Princess of Wales",['Paul Burrell'],Grand Central Pub,1999,"The former butler to the late Princess of Wales shares his secrets of royal entertaining, covering all aspects of preparing the perfect party for any occasion, from invitations, menus, and recipes to etiquette, and decorations. 75,000 first printing. Tour.",144.0,['Cooking'],http://books.google.com/books/content?id=_7wOmQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=_7wOmQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Entertainment
68,0,yjyPPwAACAAJ,https://books.googleapis.com/books/v1/volumes/yjyPPwAACAAJ,In Black and White,"The Life of Sammy Davis, Jr.",['Wil Haygood'],,2004,"Sammy Davis, Jr was one of the most recognisable showbiz entertainers of the 20th century: dancer, singer, film star and hard-drinking, high-living bad-boy member of Las Vegas's legendary Rat Pack. This book offers a defintive portrait of the Rat Pack's most interesting and maverick member.",518.0,['African American entertainers'],http://books.google.com/books/content?id=yjyPPwAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=yjyPPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Entertainment
69,0,SHkYAAAAYAAJ,https://books.googleapis.com/books/v1/volumes/SHkYAAAAYAAJ,A Dreaming Life,"An Autobiography of Chief Twins Seven-Seven, the Ekerin-Bashorun Atunluto of Ibadanland",['Twins Seven Seven'],Bayreuth African Studies,1999,,207.0,['Artists'],http://books.google.com/books/content?id=SHkYAAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=SHkYAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Entertainment
70,0,gYEEAAAAYAAJ,https://books.googleapis.com/books/v1/volumes/gYEEAAAAYAAJ,The Girl's Own Book,,['Lydia Maria Child'],,1833,,304.0,['Amusements'],http://books.google.com/books/content?id=gYEEAAAAYAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=gYEEAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,Entertainment
71,0,AoWlCmNDA3QC,https://books.googleapis.com/books/v1/volumes/AoWlCmNDA3QC,The Oxford Companion to American Food and Drink,,['Andrew F. Smith'],Oxford University Press,2007-05-01,"A panoramic history of the culinary traditions, culture, and evolution of American food and drink features nearly one thousand entries, essays, and articles on such topics as fast food, celebrity chefs, regional and ethnic cuisine, social and cultural food history, food science, and more, along with hundreds of photographs and lists of food museums, Web sites, festivals, and organizations.",693.0,['Cooking'],http://books.google.com/books/content?id=AoWlCmNDA3QC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=AoWlCmNDA3QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,Food-Drink
72,0,0Zo2MQAACAAJ,https://books.googleapis.com/books/v1/volumes/0Zo2MQAACAAJ,Drink Progressively,A Bold New Way to Pair Wine and Food,['Hadley &. Tj Douglas'],,2017-09-15,"DRINK PROGRESSIVELY offers readers an easy and enjoyable way to find wines they love and expert advice on how to successfully pair them with their favorites dishes. Based on the trademarked method of The Urban Grape, a wildly popular wine store based in Boston, MA that utilizes Progressive Shelving, Drink Progressively offers a unique approach to identifying wines by their weight and body, rather than varietal or region. This revolutionary method of drinking progressively encourages readers to explore regions, producers, varietals, and price points all while staying in the comfort zone of their wine palate. (Imagine correlating the wine to skim milk, whole milk, and heavy cream. The body of a Pinot Grigio is more like that of skim milk while a heavy-oaked Chardonney has a mouth feel more reminiscent of heavy cream.) Drink Progressively also includes 50 delicious recipes meticulously crafted by nationally acclaimed Chef Gabriel Frasca. Frasca has worked side by side (and sip by sip) with the authors in order to create delicious dishes that are easy to prepare - and pair! Drink Progressively even includes pairings for nights when cooking is the farthest thing from your mind, but a glass of wine isn't. With suggestions for everything from takeout favorites like chicken tikka masala and falafel to pantry snacks like popcorn or chips, Drink Progressively is truly a book for everyone, from wine connoisseur to casual drinker.",200.0,['Cooking'],http://books.google.com/books/content?id=0Zo2MQAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=0Zo2MQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Food-Drink
73,0,aFgCWevsaNcC,https://books.googleapis.com/books/v1/volumes/aFgCWevsaNcC,"Food, Drink and Identity in Europe",,['Thomas M. Wilson'],Rodopi,2006,"Scholars across the humanities and social sciences are increasingly examining the importance of consumption to changing notions of local, regional, national and supranational identity in Europe. As part of this interest, anthropologists, historians, sociologists and others have paid particular attention to the roles which food and drink have played in the construction of local, regional and national identity in Europe. This volume provides the first multidisciplinary look at the contributions which food and alcohol make to contemporary European identities, including the part they play in processes of European integration and Europeanization. It provides theoretically informed ethnographic and historical case studies of transformations and continuity in social and cultural patterns in the production and consumption of European foods and drinks, in order to explore how eating and drinking have helped to construct various local, regional and national identities in Europe. Of particular note in this volume is its attention to how food and drink intersect with recent attempts to foster greater European integration, in part through the recognition and support of common and diverse European cultures and identities.",236.0,['History'],http://books.google.com/books/content?id=aFgCWevsaNcC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=aFgCWevsaNcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,Food-Drink
74,0,DOJMAgAAQBAJ,https://books.googleapis.com/books/v1/volumes/DOJMAgAAQBAJ,The Oxford Encyclopedia of Food and Drink in America,,['Andrew Smith'],,2013-01-31,"The second edition of the Oxford Encyclopedia of Food and Drink in America, originally published in September 2004, covers the significant events, inventions, and social movements that have shaped the way Americans view, prepare, and consume food and drink. Entries range across historical periods and the trends that characterize them. The thoroughly updated new edition captures the shifting American perspective on food and is the most authoritative and the most current reference work on American cuisine.",2182.0,['Business & Economics'],http://books.google.com/books/content?id=DOJMAgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=DOJMAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,Food-Drink
75,0,f7qq-o4RJnwC,https://books.googleapis.com/books/v1/volumes/f7qq-o4RJnwC,"Eat, Drink, and be Merry",Poems about Food and Drink,['Peter Washington'],Everyman's Library,2003,"A collection of poetry celebrates food, beverages, and the fine art of dining in works by Sylvia Plath, D. H. LAwrence, Baudelaire, Robert Burns, Christina Rossetti, Horace, Virgil, Li Po, Rumi, Emily Dickinson, John Updike, Vladimir Nabokov, and other great poets. 10,000 first printing.",255.0,['Poetry'],http://books.google.com/books/content?id=f7qq-o4RJnwC&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=f7qq-o4RJnwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Food-Drink
76,0,o7gxBgAAQBAJ,https://books.googleapis.com/books/v1/volumes/o7gxBgAAQBAJ,Food and Drink in American History,"A ""Full Course"" Encyclopedia",['Andrew F. Smith'],ABC-CLIO,2013-10-28,This three-volume encyclopedia on the history of American food and beverages covers topics ranging from early American Indian foods to mandatory nutrition information at fast food restaurants.,1475.0,['COOKING'],http://books.google.com/books/content?id=o7gxBgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=o7gxBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,Food-Drink
77,0,czEIjwEACAAJ,https://books.googleapis.com/books/v1/volumes/czEIjwEACAAJ,Adding Value,Brands and Marketing in Food and Drink,"['Geoffrey Jones', 'Nicholas Morgan']",Routledge Library Editions: Marketing,2015-11-24,"An international group of scholars, drawn from the United States, Europe and Australia and from a number of academic disciplines, explores the history of marketing in the food and drink industries, focusing on the meaning of brands, the ways in which they add value and the surrounding business strategies.",368.0,,http://books.google.com/books/content?id=czEIjwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=czEIjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Food-Drink
78,0,AoWlCmNDA3QC,https://books.googleapis.com/books/v1/volumes/AoWlCmNDA3QC,The Oxford Companion to American Food and Drink,,['Andrew F. Smith'],Oxford University Press,2007-05-01,"A panoramic history of the culinary traditions, culture, and evolution of American food and drink features nearly one thousand entries, essays, and articles on such topics as fast food, celebrity chefs, regional and ethnic cuisine, social and cultural food history, food science, and more, along with hundreds of photographs and lists of food museums, Web sites, festivals, and organizations.",693.0,['Cooking'],http://books.google.com/books/content?id=AoWlCmNDA3QC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=AoWlCmNDA3QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,Food-Drink
79,0,kAMMAQAAIAAJ,https://books.googleapis.com/books/v1/volumes/kAMMAQAAIAAJ,We Shall Eat and Drink Again,A Wine & Food Anthology,"['Louis Golding', 'André Louis Simon']",,1944,,275.0,['Drinking customs'],http://books.google.com/books/content?id=kAMMAQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=kAMMAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Food-Drink
80,0,NoicAQAAQBAJ,https://books.googleapis.com/books/v1/volumes/NoicAQAAQBAJ,The Diner's Dictionary,Word Origins of Food and Drink,['John Ayto'],Oxford University Press,2012-10-18,"Seasoned generously with literary wit, The Diner's Dictionary is a veritable feast, tracing the origins and history of over 2,300 gastronomical words and phrases. John Ayto spreads across our table a veritable cornucopia, from common fruits and vegetables (apples, cherries, apricots, and broccoli, to name a few), to exotic foreign dishes such as gado-gado, nasi goreng, satay, and dashi, and even junk foods such as doughnuts, brownies, and candy. Thoroughly revised, the second edition boasts 1,000 new entries, including the word origins of affogato, bento, cava, goji berry, jalfrezi, mocktail, rugelach, vache qui rit, and zigni. In addition, Ayto has expanded the coverage of vocabulary from foreign cuisines, such as Thai, Korean, Vietnamese, and parts of South America. Throughout, Ayto provides fascinating capsule histories of the various foods. He tells us, for instance, that cantaloupe was introduced into Europe from Armenia and was apparently first cultivated at Cantaluppi, a former summer estate of the popes near Rome. We learn the ingredients of haggis and that the name of the Scandinavian drink ""aquavit"" ultimately derives from Latin aqua vitae or ""water of life."" From jambalaya and callaloo to arrowroot and shiitake, The Diner's Dictionary is a food-lover's dream, filled with information and fascinating lore.",416.0,['Cooking'],http://books.google.com/books/content?id=NoicAQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=NoicAQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,Food-Drink
81,0,_hKkuQAACAAJ,https://books.googleapis.com/books/v1/volumes/_hKkuQAACAAJ,Neon Genesis Evangelion,,['Yoshiyuki Sadamoto'],Viz,1998,"Neon Genesis Evangelion is the most controversial -- and some say the best -- anime of the decade. Set in the year 2015 when humanity faces a terrifying last judgment from mysterious giant ""Angels, "" the series has been acclaimed for its original story line, direct psychological content, and self-referential examination of the genre.",167.0,['Juvenile Fiction'],http://books.google.com/books/content?id=_hKkuQAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=_hKkuQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Graphic-Novels-Anime-Manga
82,0,fdvrGJ0PdKwC,https://books.googleapis.com/books/v1/volumes/fdvrGJ0PdKwC,Neon Genesis Evangelion,,['Yoshiyuki Sadamoto'],Viz,1998,"After a profoundly disturbing vision leads Rei to sacrifice herself in combat against the penultimate Angel, Armisael, Kaworu takes the opportunity to try to get closer to his own target. But Shinji's anger and confusion at Kaworu's advances develop into even darker feelings. Older teens.",176.0,['Juvenile Fiction'],http://books.google.com/books/content?id=fdvrGJ0PdKwC&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=fdvrGJ0PdKwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Graphic-Novels-Anime-Manga
83,0,nFaCXvFVkLEC,https://books.googleapis.com/books/v1/volumes/nFaCXvFVkLEC,The 4-hour Body,"An Uncommon Guide to Rapid Fat-loss, Incredible Sex, and Becoming Superhuman",['Timothy Ferriss'],Harmony,2010,"The best-selling author of The 4-Hour Workweek outlines a program for healthy living that draws on 15 years of research and interviews with leading doctors and health-care experts to offer insight into genetic factors, nutrition requirements and fitness practices. 200,000 first printing.",571.0,['Health & Fitness'],http://books.google.com/books/content?id=nFaCXvFVkLEC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=nFaCXvFVkLEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,Health
84,0,UFrAvF2Bj-cC,https://books.googleapis.com/books/v1/volumes/UFrAvF2Bj-cC,Stop Walking on Eggshells,Taking Your Life Back when Someone You Care about Has Borderline Personality Disorder,"['Paul T. Mason (M.S.)', 'Randi Kreger']",New Harbinger  Publications,2010,Discusses the signs and symptoms of borderline personality disorder and explains how the families and friends of patients can cope with BPD behavior while taking care of themselves.,260.0,['Self-Help'],http://books.google.com/books/content?id=UFrAvF2Bj-cC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=UFrAvF2Bj-cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,Health
85,0,MtJbAAAAQAAJ,https://books.googleapis.com/books/v1/volumes/MtJbAAAAQAAJ,The Art of Preserving Health:,A Poem. In Four Books,['John Armstrong'],,1745,,128.0,['English poetry'],http://books.google.com/books/content?id=MtJbAAAAQAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=MtJbAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,Health
86,0,U7cwAAAAMAAJ,https://books.googleapis.com/books/v1/volumes/U7cwAAAAMAAJ,Health; Some Books about it,,['New York Public Library'],,1915,,7.0,['Health'],http://books.google.com/books/content?id=U7cwAAAAMAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=U7cwAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,Health
87,0,4bbSBgAAQBAJ,https://books.googleapis.com/books/v1/volumes/4bbSBgAAQBAJ,"The Tao of Health, Sex, and Longevity",A Modern Practical Guide to the Ancient Way,['Daniel Reid'],Simon and Schuster,1989-07-15,"Discusses the philosophy of Tao and offers information on diet and nutrition, fasting, breathing exercises, physical exercises, acupuncture, massage, birth control, sex therapy, and meditation",405.0,['Family & Relationships'],http://books.google.com/books/content?id=4bbSBgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=4bbSBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,Health
88,0,Wa9gAAAAcAAJ,https://books.googleapis.com/books/v1/volumes/Wa9gAAAAcAAJ,The Pleasures of Imagination,A Poem. In Three Books. By Dr Aikenside [sic].,['Mark Akenside'],,1794,,106.0,['Health'],http://books.google.com/books/content?id=Wa9gAAAAcAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=Wa9gAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,Health
89,0,ZfnIrQEACAAJ,https://books.googleapis.com/books/v1/volumes/ZfnIrQEACAAJ,Adventures in Human Being,,['Gavin Francis'],,2015-04-30,"Oliver Sacks meets Atul Gawande in this unique voyage around the human body, from the prize-winning author of Empire Antarctica.",256.0,['Diseases'],http://books.google.com/books/content?id=ZfnIrQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=ZfnIrQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Health
90,0,lbyZZwEACAAJ,https://books.googleapis.com/books/v1/volumes/lbyZZwEACAAJ,The Art and Science of Low Carbohydrate Living,An Expert Guide to Making the Life-saving Benefits of Carbohydrate Restriction Sustainable and Enjoyable,"['Jeff S. Volek', 'Phd Stephen D. Phinney MD', 'Rd Jeff S. Volek Phd', 'Stephen D. Phinney']",Beyond Obesity LLC,2011,"A definitive resource for low carbohydrate living. Trading up from sugars and starches to a cornucopia of nutrient-rich, satisfying, and healthy foods.",318.0,['Health'],http://books.google.com/books/content?id=lbyZZwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=lbyZZwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Health
91,0,f4chORLzELoC,https://books.googleapis.com/books/v1/volumes/f4chORLzELoC,Dr. Dog,,['Babette Cole'],Random House,1996,"Meet Doctor Dog, he's the Gumboyle family's favourite pet and their very own trusty physician. When Doctor Dog jets off to a medical conference in Brazil the Guimboyles decide they can't survive without him and so he returns to rescue them from all sorts of ailments: itchy nits, tickly tonsils and worms to name but a few. . .",32.0,['Bacteria'],http://books.google.com/books/content?id=f4chORLzELoC&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=f4chORLzELoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Health
92,0,GRz0yleyIVEC,https://books.googleapis.com/books/v1/volumes/GRz0yleyIVEC,Archaeology For Dummies,,['Nancy Marie White'],John Wiley & Sons,2008-10-06,"An objective guide to this fascinating science of history and culture Archaeology continually makes headlines--from recent discoveries like the frozen Copper-Age man in the Italian Alps to the newest dating of the first people in America at over 14,0000 years ago. Archaeology For Dummies offers a fascinating look at this intriguing field, taking readers on-site and revealing little-known details about some of the world's greatest archaeological discoveries. It explores how archaeology attempts to uncover the lives of our ancestors, examining historical dig sites around the world and explaining theories about ancient human societies. The guide also offers helpful information for readers who want to participate in an excavation themselves, as well as tips for getting the best training and where to look for jobs.",392.0,['Social Science'],http://books.google.com/books/content?id=GRz0yleyIVEC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=GRz0yleyIVEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,History-Archaeology
93,0,XneTstDbcC0C,https://books.googleapis.com/books/v1/volumes/XneTstDbcC0C,Encyclopedic Dictionary of Archaeology,,['Barbara Ann Kipfer'],Springer Science & Business Media,2000-04-30,"A modern, comprehensive compilation of more than 7,000 entries covering themes, concepts, and discoveries in archaeology written in nontechnical language and tailored to meet the needs of professionals, students and general readers. The main subject areas include artifacts; branches of archaeology, chronology; culture; features; flora and fauna; geography; geology; language; people; related fields; sites; structures; techniques and methods; terms and theories; and tools.",708.0,['Social Science'],http://books.google.com/books/content?id=XneTstDbcC0C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=XneTstDbcC0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,History-Archaeology
94,0,qHwBUDP3Y1AC,https://books.googleapis.com/books/v1/volumes/qHwBUDP3Y1AC,Archaeology: A Very Short Introduction,,['Paul Bahn'],OUP Oxford,2012-08-30,"The explorations of archaeology encompass the whole globe, survey 2.5 million years, and range from deserts to jungles, from deep caves to mountain tops, and from pebble tools to GPS. Its efforts to reconstruct and understand the past do not fail to fascinate us. Paul Bahn explores the importance of archaeology in this entertaining introduction.",136.0,['Social Science'],http://books.google.com/books/content?id=qHwBUDP3Y1AC&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=qHwBUDP3Y1AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,History-Archaeology
95,0,HLwnRGEaHfgC,https://books.googleapis.com/books/v1/volumes/HLwnRGEaHfgC,The Archaeology of Weapons,Arms and Armor from Prehistory to the Age of Chivalry,['R. Ewart Oakeshott'],Courier Corporation,1996-01-01,British arthority on medieval weapons surveys European arms and armor from the Bronze Age to the time of triumph of gunpowder.,404.0,['History'],http://books.google.com/books/content?id=HLwnRGEaHfgC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=HLwnRGEaHfgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,History-Archaeology
96,0,O3QaFxfyXKUC,https://books.googleapis.com/books/v1/volumes/O3QaFxfyXKUC,Archaeology in Practice,A Student Guide to Archaeological Analyses,"['Jane Balme', 'Alistair Paterson']",John Wiley & Sons,2009-02-09,"Archaeology in Practice: A Student Guide to ArchaeologicalAnalyses offers students in archaeology laboratory courses adetailed and invaluable how-to manual of archaeological methods andprovides insight into the breadth of modern archaeology. Written by specialists of material analyses, whose expertiserepresents a broad geographic range Includes numerous examples of applications of archaeologicaltechniques Organized by material types, such as animal bones, ceramics,stone artifacts, and documentary sources, or by themes, such asdating, ethics, and report writing Written accessibly and amply referenced to provide readers witha guide to further resources on techniques and theirapplications Enlivened by a range of boxed case studies throughout the maintext",464.0,['Social Science'],http://books.google.com/books/content?id=O3QaFxfyXKUC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=O3QaFxfyXKUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,History-Archaeology
97,0,3tfh3qxPiSMC,https://books.googleapis.com/books/v1/volumes/3tfh3qxPiSMC,The Archaeology Book,,['David Down'],New Leaf Publishing Group,2009,"EXPLORE THE BIBLICAL HISTORY OF THE MIDDLE EAST - THE EMPIRES, AND GREAT CITIES - ONCE LOST, AND THE INTRIGUING ARTIFACTS FOUND IN THESE RUINS, WITH THE VITAL HISTORY THEY REVEAL. ADD THE ARCHAEOLOGY BOOK TO YOUR WONDERS OF CREATION COLLECTION TODAY!",96.0,['History'],http://books.google.com/books/content?id=3tfh3qxPiSMC&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=3tfh3qxPiSMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,History-Archaeology
98,0,5H4fAgAAQBAJ,https://books.googleapis.com/books/v1/volumes/5H4fAgAAQBAJ,The Oxford Handbook of the Archaeology of the Levant,C. 8000-332 BCE,"['Margreet L. Steiner', 'Ann E. Killebrew']",Oxford University Press,2014,"This Handbook aims to serve as a research guide to the archaeology of the Levant, an area situated at the crossroads of the ancient world that linked the eastern Mediterranean, Anatolia, Mesopotamia, and Egypt. Unique in its treatment of the entire region, it offers a comprehensive overview and analysis of the current state of the archaeology of the Levant within its larger cultural, historical, and socio-economic contexts. Written by leading scholars inthe field, it focuses chronologically on the Neolithic through Persian periods - a time span during which the Levant was often in close contact with the imperial powers of Egypt, Anatolia, Assyria, Babylon, andPersia. This volume will serve as an invaluable reference work for those interested in a contextualised archaeological account of this region, beginning with the tenth millennium BC 'agricultural revolution', until the conquest of Alexander the Great that marked the end of the Persian period.",885.0,['History'],http://books.google.com/books/content?id=5H4fAgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=5H4fAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,History-Archaeology
99,0,7w1kGdMiwekC,https://books.googleapis.com/books/v1/volumes/7w1kGdMiwekC,A Companion to Archaeology,,['John Bintliff'],John Wiley & Sons,2008-04-15,"A Companion to Archaeology features essays from 27 of the world’s leading authorities on different types of archaeology that aim to define the field and describe what it means to be an archaeologist. Shows that contemporary archaeology is an astonishingly broad activity, with many contrasting specializations and ways of approaching the material record of past societies. Includes essays by experts in reading the past through art, linguistics, or the built environment, and by professionals who present the past through heritage management and museums. Introduces the reader to a range of archaeologists: those who devote themselves to the philosophy of archaeology, those who see archaeology as politics or anthropology, and those who contend that the essence of the discipline is a hard science.",568.0,['Social Science'],http://books.google.com/books/content?id=7w1kGdMiwekC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=7w1kGdMiwekC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,History-Archaeology
